ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
ZMB,256836,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),4518,0,ZM,Zambia,1996,ZM1996DHS,RH_DELA_C_UNW,83606140,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACUNW,,1996,DHS,4449,,,,
ZMB,323685,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),7248,0,ZM,Zambia,1996,ZM1996DHS,RH_DELA_C_UNW,83606140,U,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACUNW,,1996,DHS,7159,,,,
ZMB,340681,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),3003,0,ZM,Zambia,1996,ZM1996DHS,RH_DELA_C_UNW,83606140,U,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACUNW,,1996,DHS,2964,,,,
ZMB,613977,Children with symptoms of ARI,14.5,1,ZM,Zambia,1996,ZM1996DHS,CH_ARIS_C_ARI,93966010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCARI,,1996,DHS,3906,3963,,,
ZMB,498887,Children with symptoms of ARI,12.7,1,ZM,Zambia,1996,ZM1996DHS,CH_ARIS_C_ARI,93966010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCARI,,1996,DHS,6109,6177,,,
ZMB,617369,Number of children born in the last five (or three) years,3906,0,ZM,Zambia,1996,ZM1996DHS,CH_ARIS_C_NUM,93966020,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCNUM,,1996,DHS,,3963,,,
ZMB,502022,Number of children born in the last five (or three) years,6109,0,ZM,Zambia,1996,ZM1996DHS,CH_ARIS_C_NUM,93966020,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCNUM,,1996,DHS,,6177,,,
ZMB,242376,Number of children born in the last five (or three) years (unweighted),3963,0,ZM,Zambia,1996,ZM1996DHS,CH_ARIS_C_UNW,93966030,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCUNW,,1996,DHS,3906,,,,
ZMB,210290,Number of children born in the last five (or three) years (unweighted),6177,0,ZM,Zambia,1996,ZM1996DHS,CH_ARIS_C_UNW,93966030,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCUNW,,1996,DHS,6109,,,,
ZMB,350892,Children with ARI for whom advice or treatment was sought,83.2,1,ZM,Zambia,1996,ZM1996DHS,CH_ARIS_C_ADV,93966040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCADV,,1996,DHS,567,574,,,
ZMB,636922,Children with ARI for whom advice or treatment was sought,81.4,1,ZM,Zambia,1996,ZM1996DHS,CH_ARIS_C_ADV,93966040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCADV,,1996,DHS,773,778,,,
ZMB,153688,Number of children with symptoms of ARI born in the last five (or three) years,567,0,ZM,Zambia,1996,ZM1996DHS,CH_ARIS_C_NM2,93966060,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCNM2,,1996,DHS,,574,,,
ZMB,638971,Number of children with symptoms of ARI born in the last five (or three) years,773,0,ZM,Zambia,1996,ZM1996DHS,CH_ARIS_C_NM2,93966060,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCNM2,,1996,DHS,,778,,,
ZMB,350893,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),574,0,ZM,Zambia,1996,ZM1996DHS,CH_ARIS_C_UN2,93966070,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCUN2,,1996,DHS,567,,,,
ZMB,221279,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),778,0,ZM,Zambia,1996,ZM1996DHS,CH_ARIS_C_UN2,93966070,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCUN2,,1996,DHS,773,,,,
ZMB,615838,Children with fever for whom advice or treatment was sought,46.2,1,ZM,Zambia,1996,ZM1996DHS,CH_FEVT_C_ADV,94036010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCADV,,1996,DHS,1784,1796,,,
ZMB,153705,Children with fever for whom advice or treatment was sought,44.1,1,ZM,Zambia,1996,ZM1996DHS,CH_FEVT_C_ADV,94036010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVTCADV,,1996,DHS,2448,2469,,,
ZMB,633892,Number of children with fever in the last two weeks,1784,0,ZM,Zambia,1996,ZM1996DHS,CH_FEVT_C_NUM,94036040,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCNUM,,1996,DHS,,1796,,,
ZMB,153706,Number of children with fever in the last two weeks,2448,0,ZM,Zambia,1996,ZM1996DHS,CH_FEVT_C_NUM,94036040,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVTCNUM,,1996,DHS,,2469,,,
ZMB,242277,Number of children with fever in the last two weeks (unweighted),1796,0,ZM,Zambia,1996,ZM1996DHS,CH_FEVT_C_UNW,94036050,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCUNW,,1996,DHS,1784,,,,
ZMB,153707,Number of children with fever in the last two weeks (unweighted),2469,0,ZM,Zambia,1996,ZM1996DHS,CH_FEVT_C_UNW,94036050,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVTCUNW,,1996,DHS,2448,,,,
ZMB,472776,Treatment of diarrhea: Advice or treatment was sought,53.4,1,ZM,Zambia,1996,ZM1996DHS,CH_DIAT_C_ADV,94096010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCADV,,1996,DHS,1198,1202,,,
ZMB,505737,Treatment of diarrhea: Advice or treatment was sought,52.4,1,ZM,Zambia,1996,ZM1996DHS,CH_DIAT_C_ADV,94096010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCADV,,1996,DHS,1435,1431,,,
ZMB,472779,Treatment of diarrhea: Oral rehydration solution (ORS),55.2,1,ZM,Zambia,1996,ZM1996DHS,CH_DIAT_C_ORS,94096020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORS,,1996,DHS,1198,1202,,,
ZMB,505733,Treatment of diarrhea: Oral rehydration solution (ORS),53.9,1,ZM,Zambia,1996,ZM1996DHS,CH_DIAT_C_ORS,94096020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORS,,1996,DHS,1435,1431,,,
ZMB,472781,Treatment of diarrhea: Recommended home fluids (RHF) at home,4,1,ZM,Zambia,1996,ZM1996DHS,CH_DIAT_C_RHF,94096030,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCRHF,,1996,DHS,1198,1202,,,
ZMB,505742,Treatment of diarrhea: Recommended home fluids (RHF) at home,3.6,1,ZM,Zambia,1996,ZM1996DHS,CH_DIAT_C_RHF,94096030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCRHF,,1996,DHS,1435,1431,,,
ZMB,472782,Treatment of diarrhea: Either ORS or RHF,57.9,1,ZM,Zambia,1996,ZM1996DHS,CH_DIAT_C_ORT,94096040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORT,,1996,DHS,1198,1202,,,
ZMB,505743,Treatment of diarrhea: Either ORS or RHF,56.5,1,ZM,Zambia,1996,ZM1996DHS,CH_DIAT_C_ORT,94096040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORT,,1996,DHS,1435,1431,,,
ZMB,472783,Treatment of diarrhea: Increased fluids,57.2,1,ZM,Zambia,1996,ZM1996DHS,CH_DIAT_C_INC,94096050,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCINC,,1996,DHS,1198,1202,,,
ZMB,505744,Treatment of diarrhea: Increased fluids,57.6,1,ZM,Zambia,1996,ZM1996DHS,CH_DIAT_C_INC,94096050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCINC,,1996,DHS,1435,1431,,,
ZMB,472784,Treatment of diarrhea: ORT or increased fluids,75.7,1,ZM,Zambia,1996,ZM1996DHS,CH_DIAT_C_ORI,94096060,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORI,,1996,DHS,1198,1202,,,
ZMB,505745,Treatment of diarrhea: ORT or increased fluids,75.4,1,ZM,Zambia,1996,ZM1996DHS,CH_DIAT_C_ORI,94096060,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORI,,1996,DHS,1435,1431,,,
ZMB,472786,"Treatment of diarrhea: No ORS, RHF or increased fluids",24.3,1,ZM,Zambia,1996,ZM1996DHS,CH_DIAT_C_NON,94096070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNON,,1996,DHS,1198,1202,,,
ZMB,505741,"Treatment of diarrhea: No ORS, RHF or increased fluids",24.6,1,ZM,Zambia,1996,ZM1996DHS,CH_DIAT_C_NON,94096070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCNON,,1996,DHS,1435,1431,,,
ZMB,472777,Treatment of diarrhea: Antibiotics,12.4,1,ZM,Zambia,1996,ZM1996DHS,CH_DIAT_C_ABI,94096080,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCABI,,1996,DHS,1198,1202,,,
ZMB,505738,Treatment of diarrhea: Antibiotics,12.6,1,ZM,Zambia,1996,ZM1996DHS,CH_DIAT_C_ABI,94096080,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCABI,,1996,DHS,1435,1431,,,
ZMB,472780,Treatment of diarrhea: Intravenous solution,0.3,1,ZM,Zambia,1996,ZM1996DHS,CH_DIAT_C_IVS,94096110,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCIVS,,1996,DHS,1198,1202,,,
ZMB,505734,Treatment of diarrhea: Intravenous solution,0.3,1,ZM,Zambia,1996,ZM1996DHS,CH_DIAT_C_IVS,94096110,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCIVS,,1996,DHS,1435,1431,,,
ZMB,472787,Treatment of diarrhea: Home remedy - other,23.9,1,ZM,Zambia,1996,ZM1996DHS,CH_DIAT_C_HOM,94096130,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCHOM,,1996,DHS,1198,1202,,,
ZMB,505735,Treatment of diarrhea: Home remedy - other,24.9,1,ZM,Zambia,1996,ZM1996DHS,CH_DIAT_C_HOM,94096130,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCHOM,,1996,DHS,1435,1431,,,
ZMB,472788,Treatment of diarrhea: No treatment,14.2,1,ZM,Zambia,1996,ZM1996DHS,CH_DIAT_C_NOT,94096140,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNOT,,1996,DHS,1198,1202,,,
ZMB,505736,Treatment of diarrhea: No treatment,14.2,1,ZM,Zambia,1996,ZM1996DHS,CH_DIAT_C_NOT,94096140,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCNOT,,1996,DHS,1435,1431,,,
ZMB,472778,Treatment of diarrhea: don't know or missing,0.1,1,ZM,Zambia,1996,ZM1996DHS,CH_DIAT_C_DKM,94096150,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCDKM,,1996,DHS,1198,1202,,,
ZMB,505739,Treatment of diarrhea: don't know or missing,0,1,ZM,Zambia,1996,ZM1996DHS,CH_DIAT_C_DKM,94096150,S,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCDKM,,1996,DHS,1435,1431,,,
ZMB,479572,Number of children born in the last five (or three) years,1198,0,ZM,Zambia,1996,ZM1996DHS,CH_DIAT_C_NUM,94096160,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNUM,,1996,DHS,,1202,,,
ZMB,540523,Number of children born in the last five (or three) years,1435,0,ZM,Zambia,1996,ZM1996DHS,CH_DIAT_C_NUM,94096160,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCNUM,,1996,DHS,,1431,,,
ZMB,269079,Number of children born in the last five (or three) years (unweighted),1202,0,ZM,Zambia,1996,ZM1996DHS,CH_DIAT_C_UNW,94096170,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCUNW,,1996,DHS,1198,,,,
ZMB,338714,Number of children born in the last five (or three) years (unweighted),1431,0,ZM,Zambia,1996,ZM1996DHS,CH_DIAT_C_UNW,94096170,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCUNW,,1996,DHS,1435,,,,
ZMB,676819,Antenatal care provider: Doctor,2.1,1,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_DOC,83363010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWDOC,,2001-02,DHS,3618,3735,,,
ZMB,707449,Antenatal care provider: Doctor,2.3,1,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_DOC,83363010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWDOC,,2001-02,DHS,4402,4495,,,
ZMB,210324,Antenatal care provider: Doctor,1.9,1,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_DOC,83363010,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWDOC,,2001-02,DHS,2667,2769,,,
ZMB,676810,Antenatal care provider: Nurse/midwife,84.6,1,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_NRS,83363020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWNRS,,2001-02,DHS,3618,3735,,,
ZMB,707453,Antenatal care provider: Nurse/midwife,85.3,1,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_NRS,83363020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWNRS,,2001-02,DHS,4402,4495,,,
ZMB,210322,Antenatal care provider: Nurse/midwife,84.1,1,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_NRS,83363020,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWNRS,,2001-02,DHS,2667,2769,,,
ZMB,676818,Antenatal care provider: Other health worker,6.1,1,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_OHW,83363050,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWOHW,,2001-02,DHS,3618,3735,,,
ZMB,707447,Antenatal care provider: Other health worker,5.8,1,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_OHW,83363050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWOHW,,2001-02,DHS,4402,4495,,,
ZMB,210313,Antenatal care provider: Other health worker,6.1,1,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_OHW,83363050,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWOHW,,2001-02,DHS,2667,2769,,,
ZMB,676816,Antenatal care provider: Traditional birth attendant,1.5,1,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_TBA,83363070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWTBA,,2001-02,DHS,3618,3735,,,
ZMB,707448,Antenatal care provider: Traditional birth attendant,1.3,1,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_TBA,83363070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWTBA,,2001-02,DHS,4402,4495,,,
ZMB,210314,Antenatal care provider: Traditional birth attendant,1.8,1,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_TBA,83363070,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWTBA,,2001-02,DHS,2667,2769,,,
ZMB,676814,Antenatal care provider: Other,1,1,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_OTH,83363080,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWOTH,,2001-02,DHS,3618,3735,,,
ZMB,707450,Antenatal care provider: Other,0.9,1,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_OTH,83363080,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWOTH,,2001-02,DHS,4402,4495,,,
ZMB,210325,Antenatal care provider: Other,1.2,1,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_OTH,83363080,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWOTH,,2001-02,DHS,2667,2769,,,
ZMB,676811,Antenatal care provider: Missing ,0.3,1,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_MIS,83363090,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWMIS,,2001-02,DHS,3618,3735,,,
ZMB,707454,Antenatal care provider: Missing ,0.3,1,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_MIS,83363090,S,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWMIS,,2001-02,DHS,4402,4495,,,
ZMB,210323,Antenatal care provider: Missing ,0.2,1,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_MIS,83363090,S,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWMIS,,2001-02,DHS,2667,2769,,,
ZMB,676815,No antenatal care,4.4,1,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_NON,83363100,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWNON,,2001-02,DHS,3618,3735,,,
ZMB,707451,No antenatal care,4.1,1,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_NON,83363100,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWNON,,2001-02,DHS,4402,4495,,,
ZMB,210327,No antenatal care,4.7,1,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_NON,83363100,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWNON,,2001-02,DHS,2667,2769,,,
ZMB,676813,Antenatal care: Total,100,1,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_TOT,83363110,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWTOT,,2001-02,DHS,3618,3735,,,
ZMB,707455,Antenatal care: Total,100,1,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_TOT,83363110,T,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWTOT,,2001-02,DHS,4402,4495,,,
ZMB,210328,Antenatal care: Total,100,1,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_TOT,83363110,T,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWTOT,,2001-02,DHS,2667,2769,,,
ZMB,676812,Antenatal care from a skilled provider,86.8,1,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_SKP,83363120,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWSKP,,2001-02,DHS,3618,3735,,,
ZMB,707452,Antenatal care from a skilled provider,87.6,1,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_SKP,83363120,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWSKP,,2001-02,DHS,4402,4495,,,
ZMB,210321,Antenatal care from a skilled provider,86,1,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_SKP,83363120,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWSKP,,2001-02,DHS,2667,2769,,,
ZMB,690004,Number of women with a live birth (or stillbirth) in the last two (or three/five) years,3618,0,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_NUM,83363130,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWNUM,,2001-02,DHS,,3735,,,
ZMB,711106,Number of women with a live birth (or stillbirth) in the last two (or three/five) years,4402,0,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_NUM,83363130,D,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWNUM,,2001-02,DHS,,4495,,,
ZMB,49484,Number of women with a live birth (or stillbirth) in the last two (or three/five) years,2667,0,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_NUM,83363130,D,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWNUM,,2001-02,DHS,,2769,,,
ZMB,353044,Number of women with a live birth (or stillbirth) in the last two (or three/five) years (unweighted),3735,0,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_UNW,83363140,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWUNW,,2001-02,DHS,3618,,,,
ZMB,324089,Number of women with a live birth (or stillbirth) in the last two (or three/five) years (unweighted),4495,0,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_UNW,83363140,U,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWUNW,,2001-02,DHS,4402,,,,
ZMB,210326,Number of women with a live birth (or stillbirth) in the last two (or three/five) years (unweighted),2769,0,ZM,Zambia,2002,ZM2002DHS,RH_ANCP_W_UNW,83363140,U,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWUNW,,2001-02,DHS,2667,,,,
ZMB,49594,Place of delivery: Public sector,34.2,1,ZM,Zambia,2002,ZM2002DHS,RH_DELP_C_PUB,83566010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCPUB,,2001-02,DHS,4140,4292,,,
ZMB,673554,Place of delivery: Public sector,34.5,1,ZM,Zambia,2002,ZM2002DHS,RH_DELP_C_PUB,83566010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCPUB,,2001-02,DHS,6649,6877,,,
ZMB,584554,Place of delivery: Public sector,33.8,1,ZM,Zambia,2002,ZM2002DHS,RH_DELP_C_PUB,83566010,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCPUB,,2001-02,DHS,2784,2887,,,
ZMB,49603,Place of delivery: Private sector,8.7,1,ZM,Zambia,2002,ZM2002DHS,RH_DELP_C_PRV,83566020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCPRV,,2001-02,DHS,4140,4292,,,
ZMB,673556,Place of delivery: Private sector,9.1,1,ZM,Zambia,2002,ZM2002DHS,RH_DELP_C_PRV,83566020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCPRV,,2001-02,DHS,6649,6877,,,
ZMB,584558,Place of delivery: Private sector,8.7,1,ZM,Zambia,2002,ZM2002DHS,RH_DELP_C_PRV,83566020,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCPRV,,2001-02,DHS,2784,2887,,,
ZMB,49604,Place of delivery: At home,56.6,1,ZM,Zambia,2002,ZM2002DHS,RH_DELP_C_HOM,83566030,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCHOM,,2001-02,DHS,4140,4292,,,
ZMB,673557,Place of delivery: At home,55.7,1,ZM,Zambia,2002,ZM2002DHS,RH_DELP_C_HOM,83566030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCHOM,,2001-02,DHS,6649,6877,,,
ZMB,584559,Place of delivery: At home,56.9,1,ZM,Zambia,2002,ZM2002DHS,RH_DELP_C_HOM,83566030,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCHOM,,2001-02,DHS,2784,2887,,,
ZMB,49605,Place of delivery: Other,0.4,1,ZM,Zambia,2002,ZM2002DHS,RH_DELP_C_OTH,83566040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCOTH,,2001-02,DHS,4140,4292,,,
ZMB,673558,Place of delivery: Other,0.4,1,ZM,Zambia,2002,ZM2002DHS,RH_DELP_C_OTH,83566040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCOTH,,2001-02,DHS,6649,6877,,,
ZMB,584560,Place of delivery: Other,0.4,1,ZM,Zambia,2002,ZM2002DHS,RH_DELP_C_OTH,83566040,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCOTH,,2001-02,DHS,2784,2887,,,
ZMB,49628,Place of delivery: don't know or missing,0.1,1,ZM,Zambia,2002,ZM2002DHS,RH_DELP_C_DKM,83566050,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCDKM,,2001-02,DHS,4140,4292,,,
ZMB,673563,Place of delivery: don't know or missing,0.3,1,ZM,Zambia,2002,ZM2002DHS,RH_DELP_C_DKM,83566050,S,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCDKM,,2001-02,DHS,6649,6877,,,
ZMB,584561,Place of delivery: don't know or missing,0.1,1,ZM,Zambia,2002,ZM2002DHS,RH_DELP_C_DKM,83566050,S,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCDKM,,2001-02,DHS,2784,2887,,,
ZMB,49602,Place of delivery: Total,100,1,ZM,Zambia,2002,ZM2002DHS,RH_DELP_C_TOT,83566060,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCTOT,,2001-02,DHS,4140,4292,,,
ZMB,673555,Place of delivery: Total,100,1,ZM,Zambia,2002,ZM2002DHS,RH_DELP_C_TOT,83566060,T,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCTOT,,2001-02,DHS,6649,6877,,,
ZMB,584555,Place of delivery: Total,100,1,ZM,Zambia,2002,ZM2002DHS,RH_DELP_C_TOT,83566060,T,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCTOT,,2001-02,DHS,2784,2887,,,
ZMB,49601,Place of delivery: Health facility,42.9,1,ZM,Zambia,2002,ZM2002DHS,RH_DELP_C_DHF,83566070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCDHF,,2001-02,DHS,4140,4292,,,
ZMB,673564,Place of delivery: Health facility,43.6,1,ZM,Zambia,2002,ZM2002DHS,RH_DELP_C_DHF,83566070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCDHF,,2001-02,DHS,6649,6877,,,
ZMB,584562,Place of delivery: Health facility,42.5,1,ZM,Zambia,2002,ZM2002DHS,RH_DELP_C_DHF,83566070,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCDHF,,2001-02,DHS,2784,2887,,,
ZMB,49600,Number of live births (or stillbirths) in the last two (or three/five) years,4140,0,ZM,Zambia,2002,ZM2002DHS,RH_DELP_C_NUM,83566080,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCNUM,,2001-02,DHS,,4292,,,
ZMB,678237,Number of live births (or stillbirths) in the last two (or three/five) years,6649,0,ZM,Zambia,2002,ZM2002DHS,RH_DELP_C_NUM,83566080,D,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCNUM,,2001-02,DHS,,6877,,,
ZMB,592350,Number of live births (or stillbirths) in the last two (or three/five) years,2784,0,ZM,Zambia,2002,ZM2002DHS,RH_DELP_C_NUM,83566080,D,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCNUM,,2001-02,DHS,,2887,,,
ZMB,49636,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),4292,0,ZM,Zambia,2002,ZM2002DHS,RH_DELP_C_UNW,83566090,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCUNW,,2001-02,DHS,4140,,,,
ZMB,197143,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),6877,0,ZM,Zambia,2002,ZM2002DHS,RH_DELP_C_UNW,83566090,U,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCUNW,,2001-02,DHS,6649,,,,
